Geneid,HISAT2 on data 35: aligned reads (BAM),Length,RPKM,TPM
100500853,0,100,0.0,0.0
101929464,48,490,0.46763376965434256,0.46444820704956047
7579,0,9885,0.0,0.0
114784,0,14933,0.0,0.0
127540,0,2343,0.0,0.0
402779,0,1364,0.0,0.0
84970,1,3294,0.0014492293256086056,0.0014393570472467912
693137,0,96,0.0,0.0
2709,0,1356,0.0,0.0
127534,0,3174,0.0,0.0
2707,0,2352,0.0,0.0
2701,523,1760,1.418566597411439,1.4089031962664638
113444,5726,6972,3.9206193012226733,3.893911695733032
58512,38,7912,0.022927569912168908,0.022771385277802748
653160,27,1887,0.06830501206199162,0.06783971227770806
100506144,6792,925,35.052310723225766,34.8135312819257
9204,745,5145,0.6912443618898515,0.6865355441506399
79830,655,6947,0.450095539952981,0.4470294493203194
6421,25401,5832,20.791891852655883,20.650255646148704
9202,1735,7451,1.111592541469935,1.1040202747483108
79932,734,5332,0.6571532007762911,0.6526766150422173
23154,105,3705,0.135288784574426,0.13436718540654458
339488,165,2189,0.3598312611975939,0.35738005881640167
5690,45104,4846,44.43164137854174,44.12896910714186
127703,349,3346,0.4979207196938453,0.4945288397062745
63967,9193,8821,4.975080890705565,4.941190199592919
192670,581,7234,0.3834054980039131,0.38079370583626904
26523,97,7682,0.06027790362663505,0.059867285215074215
192669,799,11645,0.3275427528935374,0.3253115026870857
27285,11,1891,0.027769103851984247,0.02757993826014819
54936,2476,1691,6.989848150692817,6.942232686783076
1296,0,4825,0.0,0.0
27095,12281,1753,33.44356174309803,33.21574124215713
55700,930,3646,1.2176626716006347,1.20936784576982
9967,18363,4827,18.16046831606812,18.036757599462348
79729,181,2923,0.2956041098660312,0.29359042852110784
55194,389,1245,1.4915607903918044,1.4814001463473347
83931,904,3909,1.103985751929775,1.096465303331379
84967,11792,927,60.72512881527246,60.31146386616604
127700,91,1845,0.23545381423765957,0.23384988202732498
64960,33797,965,167.19048081549715,166.0515644708648
1441,178,3584,0.23708971231661408,0.23547463622385753
2899,0,11434,0.0,0.0
100422898,0,72,0.0,0.0
728431,146,1427,0.488415672171684,0.48508854140863056
80149,688,5973,0.5498657026964114,0.5461199688896835
102465438,0,60,0.0,0.0
64769,19727,4965,18.967168400662533,18.83796237172152
100847010,0,60,0.0,0.0
79753,1048,4754,1.0523563200852701,1.0451875757436293
7802,11,2649,0.019823093765233,0.019688057096995178
29889,6390,2606,11.705424150715592,11.62568576596379
284654,0,3089,0.0,0.0
54955,3755,4044,4.432609805037852,4.402414474946623
55143,4945,2486,9.49567583099486,9.430990447266671
284656,0,6726,0.0,0.0
149175,0,3389,0.0,0.0
79693,459,1836,1.1934403496386865,1.1853105284077323
127687,3866,1318,14.002550505927656,13.907163893245201
4520,615,9433,0.311233251363423,0.30911310292409855
3633,768,5067,0.7235541255358289,0.7186252108286074
10946,12059,3242,17.756566534599536,17.63560723265743
2275,1482,1657,4.26959227076532,4.2405074305377415
51118,12535,2050,29.189804454089632,28.990960924079854
5453,47,2928,0.07662800059155501,0.07610600387317408
100500801,0,99,0.0,0.0
339442,0,2283,0.0,0.0
64121,1198,2733,2.092559881254514,2.078305178239976
100527950,0,5271,0.0,0.0
26292,0,2565,0.0,0.0
81025,0,2322,0.0,0.0
54933,87,2003,0.2073475994379745,0.2059351292490718
79647,4609,3327,6.613245051379268,6.568195041095567
4725,151275,571,1264.7123565085276,1256.0970240622046
23499,1608,26663,0.2878973982251072,0.28593621568160127
643314,8,6979,0.005472143743865593,0.005434867016628089
105378950,0,2271,0.0,0.0
353500,41,6681,0.029295646960147373,0.029096082421623724
728448,11,2637,0.019913301245393332,0.019777650075821093
8761,9332,3204,13.904101551595783,13.809385581898823
101929516,38,641,0.28299989570215345,0.2810720753790567
677834,0,137,0.0,0.0
26508,78,4299,0.08661395419568975,0.08602393227802105
84618,0,1107,0.0,0.0
51440,0,4983,0.0,0.0
10450,11904,4874,11.65918253762735,11.579759154834342
656,2,6201,0.0015396746971632791,0.0015291862969298274
64064,89,1824,0.23293024367948048,0.23134350225501796
105378951,15,1800,0.03978134498795622,0.039510350946924414
101929536,58,1190,0.23267072362703808,0.23108575007612933
54802,3017,2349,6.131306147058182,6.089539147222015
4610,4,4951,0.0038568058158390196,0.0038305329134566187
84879,103,2213,0.22218591235930363,0.220672362270215
10487,5708,3184,8.557986828816109,8.499689065516755
5538,7941,2504,15.139153061470944,15.036023811638664
6018,1743,6339,1.3126149420540976,1.3036732929576764
127391,0,741,0.0,0.0
10269,3662,3523,4.962110201960681,4.928307868327125
1298,15,4512,0.015870217415408068,0.015762108090528356
64744,3588,3524,4.860458540866752,4.827348667340459
65243,73,2133,0.16337767561861066,0.1622647324402522
339559,231,2889,0.3817026248065582,0.37910243276176697
64789,533,3634,0.700169186964689,0.6953995725275964
127396,273,2871,0.4539313346588108,0.4508391142533068
9783,294,7751,0.1810715844633074,0.179838108812733
100130557,21,3182,0.031505024943321705,0.03129040992653976
4802,3409,3577,4.549553426802665,4.518561466415386
407034,0,92,0.0,0.0
407031,0,89,0.0,0.0
9132,2,12494,0.0007641686247086197,0.0007589630404403601
163732,47,1291,0.17379301760811242,0.17260912419880226
1503,3060,4781,3.0553670528294345,3.034553622194237
100507178,196,4800,0.19492859044098548,0.19360071963992964
200172,0,4491,0.0,0.0
22955,776,4291,0.8633043219013011,0.8574234164944305
100132074,0,2390,0.0,0.0
1907,0,1253,0.0,0.0
59269,312,20751,0.07177550751043714,0.07128656640416607
2981,0,597,0.0,0.0
2980,0,575,0.0,0.0
22887,1534,5982,1.2241641567005987,1.2158250421781756
284716,0,10569,0.0,0.0
84217,309,1775,0.8310378998047419,0.8253767961194126
79717,9402,3115,14.408637132973267,14.31048422226581
728621,8,4714,0.008101419429027996,0.008046231843242987
10465,25012,1837,64.99799678859625,64.55522468488667
4904,300350,1566,915.5806105082492,909.3435943991377
149461,0,3602,0.0,0.0
64175,781,3163,1.178725150891956,1.17069557089654
79078,4427,1015,20.82112483881957,20.679289494624754
100129924,0,983,0.0,0.0
374969,6991,798,41.82126057305292,41.53637044660881
114625,3899,3782,4.921442541767572,4.887917239832627
51058,290,1999,0.6925416736272518,0.6878240184857276
339539,1,2365,0.00201850376260243,0.0020047535364189975
6513,7963,3670,10.357891557681592,10.28733268415343
440584,128,1124,0.5436311912944907,0.5399279275309243
105378684,0,1828,0.0,0.0
440585,0,3701,0.0,0.0
10969,22376,1642,65.05340137275336,64.61025184811551
102465439,0,61,0.0,0.0
149465,0,5897,0.0,0.0
128218,26,2427,0.0511404187731452,0.05079204571668898
149466,0,1729,0.0,0.0
7075,290,4462,0.310262394796252,0.30814885991774305
4352,827,4031,0.9793849358979844,0.9727132790803222
991,24763,1675,70.57471851487234,70.09395728945833
64834,7745,1786,20.701445706498607,20.560425627139725
102466723,0,68,0.0,0.0
112950,3885,2050,9.046860016285459,8.985232005588372
23334,305,14883,0.09782955227838458,0.09716312871446842
102465440,0,73,0.0,0.0
81888,4,3801,0.005023689974801101,0.004989468154307741
5792,11,8201,0.006403045407157933,0.006359427295444486
9682,728,4874,0.7130279643307049,0.7081707547647347
100132774,268,1574,0.812813249563324,0.8072762938075534
6487,852,4593,0.8855311803981373,0.879498863665045
101929592,14,469,0.14250034025536557,0.14152961533226655
102464830,0,62,0.0,0.0
9048,0,5049,0.0,0.0
9670,752,4293,0.8362144355260119,0.830518068821444
1802,2823,2557,5.270367003566698,5.234464797332857
533,32481,2068,74.97898645379918,74.46822296559294
8704,781,2425,1.5374464545448483,1.526973233297219
149473,592,1463,1.9316929240905059,1.9185340610181207
6536,164,3885,0.20151785569188632,0.20014509823306884
128209,0,4025,0.0,0.0
105378952,1,3184,0.0014992969216566414,0.0014890835784016738
55929,3536,2071,8.150661663587437,8.095138635344746
79033,11343,2243,24.14122850816161,23.97677632408187
100874278,1,1120,0.004262286962995309,0.004233251887170473
55182,2357,5437,2.0694786861124768,2.05538121424096
100847089,0,60,0.0,0.0
79639,506,2711,0.8910082138209892,0.8849385870517338
339541,915,3762,1.1610823178303011,1.153172922374349
26828,113,116,4.6503020520403995,4.618623783105992
26830,137,100,6.540053116020004,6.495501695674374
11004,3464,3518,4.700485925126107,4.66846579920908
6202,1288719,705,8726.293639410034,8666.84935522885
26811,3,74,0.19353086750897622,0.19221251812017282
94161,1,98,0.048711851005660674,0.048380021567662544
94162,261,71,17.548615845391392,17.42907312193905
94163,99,69,6.849309832708984,6.802651728253073
266675,249,3289,0.36140668538769594,0.3589447510775621
1263,190,2358,0.3846542263466505,0.38203392773107575
343521,0,1535,0.0,0.0
149478,1,2986,0.0015987144670310605,0.0015878238826627358
8643,773,4634,0.7963136730864954,0.7908891139052027
8891,9322,2178,20.43204947535691,20.292864546954785
79654,540,3630,0.7101463237519458,0.705308744176502
7389,92771,1477,299.84198964476803,297.79943948791805
57643,63,5923,0.05077612157841449,0.05043023014667374
400752,28,1710,0.07816685330966837,0.07763437379044798
84842,1619,1803,4.286588854276281,4.257388231818344
4595,1704,2940,2.7668331371215262,2.7479852250432324
114034,851,2630,1.5446657605209464,1.5341433607224035
10420,359,3343,0.5126474250915807,0.5091552254841472
126661,389,2169,0.8561517676522805,0.8503195860776541
25974,426,2901,0.7010073615251025,0.6962320373687612
5052,62343,1348,220.7793819511117,219.27541327158238
10327,11891,1580,35.927086576085124,35.682348084294546
4678,49594,3364,70.3775038049715,69.89808602360652
149483,64,3485,0.08766735423457785,0.0870701564626627
60313,3367,3866,4.157593023521426,4.129271132073291
728963,377,914,1.9690460035614215,1.955632688007506
51249,2881,1471,9.349562603151751,9.285872555656498
3652,1087,3908,1.3278092733441684,1.318764119118941
23139,769,6647,0.5522826110258162,0.5485204130257537
8503,1063,6271,0.8092024185398973,0.8036900600844648
101929626,0,359,0.0,0.0
10103,1,2164,0.002205989555709217,0.0021909621597185442
55624,649,3627,0.8541966219084727,0.8483777589596011
541468,0,1849,0.0,0.0
8438,525,3146,0.7966385042089135,0.791211732249281
10489,1762,3210,2.620363733412294,2.6025135838684417
7388,219068,771,1356.3921686881858,1347.1523052514924
387338,1771,5799,1.4578947123366885,1.4479634045939604
2166,193,2095,0.43977849638237043,0.4367826863631358
729041,51,1267,0.19215614153614213,0.19084715690227105
101929651,2,1129,0.008456618952267044,0.008399011715909531
127343,0,3277,0.0,0.0
100507423,0,2445,0.0,0.0
148930,0,2909,0.0,0.0
8569,3434,4158,3.9425436850978834,3.9156867287659005
148932,373,2985,0.5965202685631225,0.592456719726746
64756,6698,2152,14.858110523940379,14.756895760734185
374973,0,994,0.0,0.0
100130197,0,584,0.0,0.0
9813,1990,5767,1.6472663747397165,1.6360450504812813
1580,0,2162,0.0,0.0
163720,1,1474,0.0032386440967128536,0.0032165821666424216
1579,0,2826,0.0,0.0
260293,17,2880,0.028178452699802323,0.027986498587404793
199974,0,2007,0.0,0.0
284541,0,3855,0.0,0.0
100874253,749,661,5.409299981115741,5.372451351149117
10158,2803,894,14.967397315602856,14.865438081104582
6886,5961,6897,4.125908611974024,4.097802557540086
6491,493,5963,0.3946779086848047,0.39198932785846863
51727,9917,3508,13.49526561843427,13.40333467527877
102724077,19,861,0.10534432819110358,0.10462671330892877
2301,0,1981,0.0,0.0
84793,0,2509,0.0,0.0
2306,15,4675,0.015316881492689028,0.015212541541061808
388630,0,11371,0.0,0.0
391037,0,1511,0.0,0.0
200010,0,4282,0.0,0.0
54558,595,6500,0.43698277417539605,0.43400600886313895
84871,0,7474,0.0,0.0
79656,80,2104,0.18151184024922992,0.1802753655372977
101929721,0,575,0.0,0.0
100874313,0,514,0.0,0.0
1996,0,5354,0.0,0.0
63950,0,4166,0.0,0.0
11124,1570,2583,2.9015893905268886,2.8818235069301434
1031,1810,2478,3.4868878657724336,3.4631348771880477
100616189,0,69,0.0,0.0
102466656,0,86,0.0,0.0
284546,0,1029,0.0,0.0
26994,2937,3074,4.561007556133797,4.529937569204307
22996,0,5269,0.0,0.0
102724097,0,650,0.0,0.0
2060,6072,5684,5.099626884592615,5.064887775152535
114883,3892,4472,4.154624186756501,4.126322519287025
4898,7095,4522,7.490012632186185,7.438990003585017
100313892,0,59,0.0,0.0
5865,109,14228,0.03657154852702189,0.03632241990341379
51060,4984,4351,5.46826633196894,5.431016018004264
112970,0,1696,0.0,0.0
104355143,0,391,0.0,0.0
91408,16785,4643,17.25771808631088,17.140156984125596
9372,13,5292,0.01172692709395535,0.011647042229252096
200014,383,5764,0.31720170292270433,0.3150408968634015
4998,2768,3226,4.096023419466689,4.068120945607692
84950,10558,2793,18.04560431290405,17.922676060048463
23318,1999,7156,1.3335311676510535,1.3244470353756608
105378722,0,711,0.0,0.0
2882,597,1229,2.31890606585613,2.3031094726099797
348378,190,2476,0.36632256289394255,0.3638271411913879
65260,1948,2114,4.3989059623390006,4.368940225805606
79699,1175,8178,0.6858852584130383,0.6812129473607658
440590,13,4677,0.01326895406910663,0.013178564780244192
55268,530,7578,0.33387352088070943,0.3315991449227227
6342,19207,3834,23.914876155983574,23.751965904149525
100616156,1,99,0.04821981210661361,0.047891334481120505
100616458,1,88,0.054247288619940305,0.053877751291260566
100616145,0,100,0.0,0.0
127435,0,3581,0.0,0.0
6512,1,4093,0.001166323332165831,0.001158378234456616
1376,862,3094,1.3299878233853237,1.320927828684506
54987,7563,1567,23.040177062711905,22.883225338475256
4116,43908,756,277.25703106844156,275.36833164723134
100507564,48,1181,0.1940224785187365,0.19270078023224776
7804,56,8014,0.03335795337148313,0.03313071604234241
163742,0,925,0.0,0.0
63948,0,1910,0.0,0.0
148979,0,3754,0.0,0.0
105369175,0,596,0.0,0.0
55706,1310,4959,1.2610662295032704,1.252475734796636
54432,1069,2017,2.530069873601896,2.5128348138182766
1733,0,1860,0.0,0.0
51668,26114,668,186.61976820637523,185.3484978373624
115353,2491,1924,6.180581935446919,6.138479264581416
388633,0,2376,0.0,0.0
9528,76473,1726,211.50860685496937,210.0677915154682
127428,815,7499,0.5188179143648645,0.5152836808386729
100616315,0,76,0.0,0.0
200008,0,1959,0.0,0.0
606495,949,3551,1.2757813481353013,1.2670906127388772
51253,27162,3041,42.63890401431898,42.348444028425945
23648,1946,3457,2.6872258263197963,2.6689202062845787
619518,139,2621,0.25316781167459357,0.25144321014677573
26027,0,3391,0.0,0.0
338094,0,2057,0.0,0.0
374977,0,4406,0.0,0.0
100527960,0,6549,0.0,0.0
7268,1,2395,0.001993219790628287,0.0019796418010985094
25973,193,4086,0.2254860376703539,0.22395000683572427
55001,83,4889,0.08104360729802494,0.08049153107616429
163747,0,2880,0.0,0.0
1718,0,4286,0.0,0.0
100126514,0,73,0.0,0.0
199964,0,2157,0.0,0.0
7809,0,1450,0.0,0.0
255738,0,4423,0.0,0.0
23358,2574,11248,1.0924308179125104,1.084989082546765
100507634,448,2048,1.0442603059338509,1.037146712356766
100616272,0,83,0.0,0.0
8613,944,3308,1.362282575645611,1.3530025862356705
5563,1,9352,0.0005104535285024323,0.0005069762739126315
199920,0,3970,0.0,0.0
731,0,3525,0.0,0.0
732,0,2513,0.0,0.0
1600,0,2580,0.0,0.0
101926890,0,1150,0.0,0.0
115209,6064,1934,14.96798817002895,14.866024910578055
4070,34,2072,0.07833392256315702,0.07780030495340327
114803,1317,8086,0.7775221075805839,0.7722255582057796
3725,34377,3323,49.38537333677897,49.0489558050829
100131060,18,1123,0.07651621119678133,0.07599497599764624
101926925,0,471,0.0,0.0
729467,0,1043,0.0,0.0
55277,825,3811,1.0334172536887078,1.0263775239426702
100616409,0,70,0.0,0.0
101926944,0,531,0.0,0.0
51361,2717,6051,2.1434985489792178,2.128896847254212
1573,3,1857,0.00771205395566195,0.007659518761923958
127795,0,2028,0.0,0.0
101926964,2,2344,0.004073175254739545,0.004045428424599769
100996570,0,1989,0.0,0.0
4774,14470,10149,6.806220064744033,6.7598554915991285
645030,17,392,0.2070253667740579,0.20561509166256584
414927,0,1887,0.0,0.0
83941,5075,1250,19.38147127813227,19.249442981341573
10207,58,9882,0.02801843362843304,0.027827569580104627
100422902,0,74,0.0,0.0
100422946,0,68,0.0,0.0
54596,216,3989,0.25849397395031964,0.2567330901339385
163782,0,5709,0.0,0.0
7398,13317,4198,15.143444627097084,15.040286142740136
85440,1032,8168,0.6031490895333617,0.5990403845821645
27329,0,2951,0.0,0.0
84938,4161,3449,5.759240701474718,5.72000824436599
199899,0,1793,0.0,0.0
100996301,0,1235,0.0,0.0
27022,0,2068,0.0,0.0
102464823,0,60,0.0,0.0
29929,1733,3371,2.4541466934723744,2.437428829107802
23421,19190,3195,28.672451091788915,28.47713181864712
84455,245,4457,0.2624122823975573,0.26062470671742827
79469,104,1657,0.29962051022914526,0.2975794688096661
5236,494,3353,0.7033218404074096,0.6985307498161882
4919,2,6675,0.0014303404939489878,0.001420596887979305
101927034,0,3455,0.0,0.0
148581,0,5728,0.0,0.0
57685,5,5848,0.00408153334349756,0.004053729577317826
100616338,0,77,0.0,0.0
55225,447,4532,0.4708453983128799,0.46763795780958195
3716,6741,5177,6.215940812759812,6.173597274094282
101927084,0,1079,0.0,0.0
105378775,95,2551,0.1777762966925523,0.1765652688337665
100500854,255,88,13.833058598084778,13.738826579271446
406893,1,75,0.06365015198072996,0.06321656151507907
205,304,7226,0.2008335822253865,0.1994654860979522
9829,1096,7406,0.7064599639233058,0.7016474961571023
54741,15303,5121,14.265352603414039,14.168175759596586
3953,5972,6901,4.13112636895652,4.102984770700465
5142,2643,6194,2.036979557052017,2.023103472122465
101927139,0,456,0.0,0.0
84251,129,9477,0.06497997471916875,0.0645373253833903
100422871,0,78,0.0,0.0
200132,627,2341,1.2785768461742102,1.2698670675978612
10022,0,718,0.0,0.0
79819,378,4167,0.4330409907976228,0.430091077262417
57708,27038,8259,15.62815845672881,15.521698058887647
23169,399,6541,0.2911987154904975,0.2892150440817522
400757,9,2728,0.01574921282514396,0.01564192779423694
149233,0,3452,0.0,0.0
3595,112,4395,0.12165216760822108,0.1208234622813798
26135,66828,6764,47.164536774485015,46.84324777790181
